product,rating,price,product url
"TOPPIN HEPA Air Purifiers for Home Pets Hair-for Bedroom with UV Light, Air Purifier For Dust Odors Smoke Pollen Eliminate Dander Airborne Contaminants Air Cleaner For Office, TPAP002, White  ",4.5 out of 5 stars,49.99,https://amazon.com/TOPPIN-Purifiers-Bedroom-Airborne-Contaminants/dp/B08JM7M8W9/ref=sr_1_47?keywords=air+purifier&qid=1669257582&sr=8-47
"Air Purifiers for Bedroom, H13 True HEPA Filter for Home large Room, Air Filter with Sleep Model, 24db Filtration System, 360° Air Intake for Pet Dander Dust Pollen Smoke Allergie, Black  ",4.4 out of 5 stars,49.99,https://amazon.com/Purifiers-Bedroom-Filter-Filtration-Allergie/dp/B0B7JCCR4V/ref=sr_1_48?keywords=air+purifier&qid=1669257582&sr=8-48
"RIGOGLIOSO Air Purifiers for Bedroom, Compact HEPA Air Purifier Air Filter for Pollen Dust Smoke Pet Hair, Desktop Air Cleaner  ",4.3 out of 5 stars,37.8,https://amazon.com/RIGOGLIOSO-Purifier-Bedroom-Compact-Pollen/dp/B09MYL5LJT/ref=sr_1_49?keywords=air+purifier&qid=1669257582&sr=8-49
"LEVOIT Air Purifier for Home Bedroom, HEPA Fresheners Filter Small Room Cleaner with Fragrance Sponge for Smoke, Allergies, Pet Dander, Odor, Dust Remover, Office, Desktop, Table Top, 1 Pack, White  ",4.6 out of 5 stars,48.27,https://amazon.com/LEVOIT-Purifier-Cleaners-Aromatherapy-LV-H128/dp/B08BR1CR78/ref=sr_1_50?keywords=air+purifier&qid=1669257582&sr=8-50
"Air Purifier for Home, True HEPA Air Cleaner , Activated Carbon Filter, 3-Stage Filtration Air Purifies, Eliminate Pollen Pet Hair Dander Smoke Dust Odors Airborne Contaminants for bedroom,Ozone-free  ",4.5 out of 5 stars,39.99,https://amazon.com/Activated-Filtration-Eliminate-Contaminants-Ozone-free/dp/B09MLWYBKC/ref=sr_1_51?keywords=air+purifier&qid=1669257582&sr=8-51
"Rosekm Small Air Purifier for Home Bedroom, Personal Desk Mini Air Purifier, Room Hepa Air Purifier Fresheners Cleaner for Pets, Smoke, Desktop, Office (White)  ",4.0 out of 5 stars,19.99,https://amazon.com/Rosekm-Purifier-Bedroom-Personal-Fresheners/dp/B09WQDGZPB/ref=sr_1_52?keywords=air+purifier&qid=1669257582&sr=8-52
"Mila Air Purifier with Basic Breather Filter (H12 HEPA), High-Performance Filter for Smoke, Allergens, Dust, Pollution & Pet Dander, 447 CADR, 1,000 sq ft Coverage, 12”x12”x15”, White  ",4.5 out of 5 stars,408.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MTkxNjkwNjcxNDgwMzQ1OjE2NjkyNTc1ODI6c3BfYnRmOjIwMDA2MzM4NDEzNzQ5ODo6MDo6&url=%2FMila-Large-Smart-Purifier-Rooms%2Fdp%2FB08MGW8PP9%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257582%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA31ZBGM8Q8OVZT
"Air Purifier, Home Air Purifiers For Large Room Up To 1620 sq.ft, VEWIOR H13 True HEPA Air Filter With 5 Timer Settings 3 Fan Speeds, Ultra-Quiet Air Cleaner For Pets Dander Hair Smoke Smell Pollen  ",4.3 out of 5 stars,139.87,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MTkxNjkwNjcxNDgwMzQ1OjE2NjkyNTc1ODI6c3BfYnRmOjIwMDA2ODMwNjE3NDk5ODo6MDo6&url=%2FPurifier-Purifiers-VEWIOR-Settings-Ultra-Quiet%2Fdp%2FB0B41Z7B6H%2Fref%3Dsr_1_54_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257582%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA2WYGMPFFUQ7CD
"Mila Air Purifier with Basic Breather Filter (H12 HEPA), High-Performance Filter for Smoke, Allergens, Dust, Pollution & Pet Dander, 447 CADR, 1,000 sq ft Coverage, 12”x12”x15”, White  ",4.5 out of 5 stars,408.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4MDUxMjk3MTc4MDk4MDg2OjE2NjkyNTc1ODU6c3BfYXRmX25leHQ6MjAwMDYzMzg0MTM3NDk4OjowOjo&url=%2FMila-Large-Smart-Purifier-Rooms%2Fdp%2FB08MGW8PP9%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257585%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA31ZBGM8Q8OVZT
Rabbit Air BioGS 2.0 Ultra Quiet HEPA Air Purifier (SPA-550A White)  ,4.8 out of 5 stars,369.95,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4MDUxMjk3MTc4MDk4MDg2OjE2NjkyNTc1ODU6c3BfYXRmX25leHQ6MjAwMDEzMTQwODI1NzIxOjowOjo&url=%2FRabbitAir-BioGS-Ultra-Purifier-SPA-550A%2Fdp%2FB00GH19UU2%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257585%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"AROEVE Air Purifiers for Large Room Up to 1095 Sq Ft Coverage with Air Quality Sensors CADR up to 300+ H13 Ture HEPA Filter with Auto Function Ultra-Quiet Sleep Mode Air Cleaner Remove 99.97% of Dust, Pet Dander, Smoke, Pollen for Home, Bedroom and Office, MK04- White  ",4.6 out of 5 stars,97.62,https://amazon.com/AROEVE-Purifiers-Coverage-Function-Ultra-Quiet/dp/B09S2W8VBB/ref=sr_1_52?keywords=air+purifier&qid=1669257585&sr=8-52
"Shark HE402AMZ Air Purifier 4 True HEPA with Microban Protection Cleans up to 1000 Sq. Ft., Captures 99.98% of particles, allergens, smoke, odors to 0.1–0.2 microns, Advanced Odor Lock, 4 Fan, Grey  ",4.7 out of 5 stars,294.01,https://amazon.com/Shark-HE402AMZ-Protection-particles-allergens/dp/B09HL1S3VP/ref=sr_1_53?keywords=air+purifier&qid=1669257585&sr=8-53
"JINPUS Air Purifier Small Portable Air Cleaner for Bedroom with HEPA Filter, Upgraded Low Noise Home Air Purifiers GL-2103 (Powered by 4.9ft USB cable, No Adapter)  ",4.3 out of 5 stars,29.99,https://amazon.com/JINPUS-Purifier-Upgraded-Portable-Purifiers/dp/B07RLBT38P/ref=sr_1_54?keywords=air+purifier&qid=1669257585&sr=8-54
"Jafända Air Purifiers for Home bedroom,H13 True HEPA Coverage 450 sqft,23 dB Air cleaner with Brushless Motor,Effectively Remove Pollen Dust and Odor to Prevent Seasonal Air Diseases,Night Light  ",4.6 out of 5 stars,33.99,https://amazon.com/Jaf%C3%A4nda-Purifiers-Coverage-Brushless-Effectively/dp/B09XHKGM92/ref=sr_1_55?keywords=air+purifier&qid=1669257585&sr=8-55
"Muliap Air Purifiers for Home Bedroom with H13 Hepa Filter,Ultra Quiet Desktop Portable Air Purifier,for Dust,Odor,Pet Dander,Smoke,With Aromatherapy,White,SY901(No Adapter)  ",4.1 out of 5 stars,29.99,https://amazon.com/Muliap-Purifiers-Portable-Aromatherapy-SY901/dp/B0B5X92Y49/ref=sr_1_56?keywords=air+purifier&qid=1669257585&sr=8-56
"Clorox Air Purifiers for Home, True HEPA Filter, Medium Rooms Up to 1,000 Sq Ft, Removes 99.9% of Mold, Viruses, Wildfire Smoke, Allergens, Pet Allergies, Dust, AUTO Mode, Whisper Quiet  ",4.4 out of 5 stars,109.72,https://amazon.com/Clorox-Purifier-Capacity-Removes-Allergens/dp/B09P1TRMHL/ref=sr_1_58?keywords=air+purifier&qid=1669257585&sr=8-58
"Air Purifiers for Home Large Room Up to 1076 Ft², Smart WiFi& Bluetooth H13 HEPA Air Purifiers for Bedroom 22 dB, Air Purify Filter Cleaners for Pets Odor Smoke Dust Mold Pollen, Compatible with Alexa  ",4.6 out of 5 stars,119.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4MDUxMjk3MTc4MDk4MDg2OjE2NjkyNTc1ODU6c3BfbXRmOjIwMDA4Nzc5NjkzMDU5ODo6MDo6&url=%2FPurifiers-Bluetooth-Bedroom-Purify-Cleaners%2Fdp%2FB09P8KBW5V%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257585%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"BLUEAIR Air Purifier (2-pack) for Home Large Room up to 912sqft in 60 min,HEPASilent 18dB on low,Wildfire, Removes Particles like Smoke Allergens Dust Mold Pet Hair Odor Bacteria, Blue 411 Auto, Gray  ",4.6 out of 5 stars,279.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4MDUxMjk3MTc4MDk4MDg2OjE2NjkyNTc1ODU6c3BfbXRmOjIwMDA5OTczMzg4Njk5ODo6MDo6&url=%2FPurifier-HEPASilent-Wildfire-Particles-Allergens%2Fdp%2FB09WWRDHTN%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257585%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Homvana Air Purifier for Bedroom Home office, H13 True HEPA 6-Stage Filtration Air Cleaner, with Light Adaptive Auto Mode, 22dB Sleep Mode, Washable Filter, Ozone Free, for Pet Allergies Smoke Dust et  ",4.4 out of 5 stars,62.82,https://amazon.com/Homvana-Purifier-Filtration-Adaptive-Allergies/dp/B09Q8X774X/ref=sr_1_61?keywords=air+purifier&qid=1669257585&sr=8-61
"Air Purifiers for Home Large Room up to 969ft², H13 HEPA Air Filter for Pets Hair Dander Smoke Pollen Dust, Ozone Free, Portable Air Purifiers for Bedroom Office Living Room, E-300L, White  ",4.5 out of 5 stars,89.99,https://amazon.com/Purifiers-969ft%C2%B2-Filter-Portable-Bedroom/dp/B09MM1LX4P/ref=sr_1_62?keywords=air+purifier&qid=1669257585&sr=8-62
"Air Purifiers for Large Room, H13 HEPA Filter for 334sq.ft Home with Smart Air Quality Sensor,400m³/h CADR Air Cleaners for 99.97% Pollen Smoke Allergen Odor Pet Dander Hair, Quiet 25db Filtration System, Filter Replacement Reminder  ",4.5 out of 5 stars,36.99,https://amazon.com/Purifiers-334sq-ft-Cleaners-Filtration-Replacement/dp/B09QLXW68J/ref=sr_1_63?keywords=air+purifier&qid=1669257585&sr=8-63
"Slevoo Air Purifiers for Bedroom Pets in Home, 2022 New Upgrade H13 True HEPA Air Purifier with Fragrance Sponge, 100% Ozone Free, Effectively Clean 99.97% of Dust, Smoke, Pets Dander, Pollen, Odors  ",4.4 out of 5 stars,39.99,https://amazon.com/Slevoo-Purifiers-Aromatherapy-Purifier-Cleaner/dp/B09M9SLW28/ref=sr_1_64?keywords=air+purifier&qid=1669257585&sr=8-64
"Westinghouse 1701 HEPA Air Purifier with Patented Medical Grade NCCO Technology for Home, Eliminates & Kills Bacteria and Viruses, Filters Dust, Pet Dander, Odor, Allergies, Smoke – Ideal for Medium to Large Rooms, Office, Kitchen, Bedroom  ",4.4 out of 5 stars,229.99,https://amazon.com/Westinghouse-1701-Purifier-Filter-Technology/dp/B087V88GKH/ref=sr_1_66?keywords=air+purifier&qid=1669257585&sr=8-66
"VEVA Air Purifier Large Room - ProHEPA 9000 Premium Air Purifiers for Allergies, Smoke, Dust, Pet Dander & Odor with H13 Washable Filters - White  ",4.5 out of 5 stars,142.24,https://amazon.com/home-air-filter-for-smoke-large-air-purifier/dp/B07T3V8NK6/ref=sr_1_67?keywords=air+purifier&qid=1669257585&sr=8-67
"MOOKA Air Purifiers for Home Large Room up to 860ft², H13 True HEPA Air Filter Cleaner, Odor Eliminator, Remove Allergies Smoke Dust Pollen Pet Dander, Night Light(Available for California)  ",4.6 out of 5 stars,89.97,https://amazon.com/MOOKA-Eliminator-Allergies-Available-California/dp/B08PJQ3MWB/ref=sr_1_68?keywords=air+purifier&qid=1669257585&sr=8-68
"MSA3 Air Purifier for Home Large Room and Bedroom with H13 True HEPA Filter, 100% Ozone Free Air Cleaner for Smokers, Pet and Allergies Remove 99.97% Allergens, Dust, Odor, Smoke, Pollen  ",4.7 out of 5 stars,99.98,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4MDUxMjk3MTc4MDk4MDg2OjE2NjkyNTc1ODU6c3BfYnRmOjIwMDA0MDc0NTY3OTQ2MTo6MDo6&url=%2FPurifier-Bedroom-Cleaner-Allergies-Allergens%2Fdp%2FB08ND7C7P4%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257585%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Air Purifiers, Home Air purifier for Large Room Bedroom Up to 1100ft², VEWIOR H13 True HEPA Air Filter for Pets Smoke Pollen Odor, with Air Quality Monitoring, Auto/Sleep, 6 Timer, Light, Child Lock  ",4.6 out of 5 stars,89.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4MDUxMjk3MTc4MDk4MDg2OjE2NjkyNTc1ODU6c3BfYnRmOjIwMDEwNTc1NDM0ODM5ODo6MDo6&url=%2FPurifiers-purifier-Bedroom-VEWIOR-Monitoring%2Fdp%2FB0B2K6X9T9%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257585%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Rabbit Air BioGS 2.0 Ultra Quiet HEPA Air Purifier (SPA-550A White)  ,4.8 out of 5 stars,369.95,https://amazon.com/sspa/click?ie=UTF8&spc=MToyOTU4OTg4MzUxMDIyNjE0OjE2NjkyNTc1ODg6c3BfYXRmX25leHQ6MjAwMDEzMTQwODI1NzIxOjowOjo&url=%2FRabbitAir-BioGS-Ultra-Purifier-SPA-550A%2Fdp%2FB00GH19UU2%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257588%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Air Purifiers for Home Large Room Up to 1076 Ft², Smart WiFi& Bluetooth H13 HEPA Air Purifiers for Bedroom 22 dB, Air Purify Filter Cleaners for Pets Odor Smoke Dust Mold Pollen, Compatible with Alexa  ",4.6 out of 5 stars,119.99,https://amazon.com/sspa/click?ie=UTF8&spc=MToyOTU4OTg4MzUxMDIyNjE0OjE2NjkyNTc1ODg6c3BfYXRmX25leHQ6MjAwMDg3Nzk2OTMwNTk4OjowOjo&url=%2FPurifiers-Bluetooth-Bedroom-Purify-Cleaners%2Fdp%2FB09P8KBW5V%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257588%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"AirExtend HEPA Air Purifiers, Room Purifier with 3 Stage Filtration System, 24-Hour Timer, and 22dB Ultra-Quiet Sleep Mode, True Filter Removes 99.97% Dander, Smoke, Odor for Bedroom & Office  ",4.7 out of 5 stars,49.99,https://amazon.com/AirExtend-Purifiers-Purifier-Filtration-Ultra-Quiet/dp/B09NBTHHF3/ref=sr_1_67?keywords=air+purifier&qid=1669257588&sr=8-67
"Air Purifiers for Large Room, H13 HEPA Filter for 334sq.ft Home with Smart Air Quality Sensor,400m³/h CADR Air Cleaners for 99.97% Pollen Smoke Allergen Odor Pet Dander Hair, Quiet 25db Filtration System, Filter Replacement Reminder  ",4.5 out of 5 stars,36.99,https://amazon.com/Purifiers-334sq-ft-Cleaners-Filtration-Replacement/dp/B09QLXW68J/ref=sr_1_69?keywords=air+purifier&qid=1669257588&sr=8-69
"WeGuard HEPA Air Purifiers for Home Bedroom with UV Light, H13 True HEPA Filter Removes 99.97% of Hair, Fur, Dust, Bacteria, Viruses, Smoke, Mold, Pollen, Allergens, Odor , Quiet Mode, Ozone Free  ",4.6 out of 5 stars,59.99,https://amazon.com/WeGuard-Purifiers-Bedroom-Bacteria-Allergens/dp/B091F4K3VX/ref=sr_1_70?keywords=air+purifier&qid=1669257588&sr=8-70
"SimPure HP8 Air Purifier for Home Large Room & Bedroom & Office, Quiet True HEPA Filter Air Cleaner for Allergies, Pets, Smokers, Eliminates Allergens, Smoke, Odors, Dust, Pets Hair Dander, Mold  ",4.6 out of 5 stars,119.99,https://amazon.com/SimPure-Purifier-Medical-Filtration-Cleaner/dp/B08BBXTVHL/ref=sr_1_71?keywords=air+purifier&qid=1669257588&sr=8-71
"Air Purifier And Humidifier Combo For Home, 22Db| 7 Colors Night Hepa Air Purifiers 2 In 1 With Remote Control, Hepa Filter Air Cleaner Removing 99.99% Smokers Odor And Pollen For Bedroom  ",4.3 out of 5 stars,149.99,https://amazon.com/Purifier-Humidifier-Purifiers-Control-Removing/dp/B08YT4TNJD/ref=sr_1_73?keywords=air+purifier&qid=1669257588&sr=8-73
"Okaysou Smart Air Purifiers for Home Large Room, 1000 sqft Coverage, 5-Stage Filtration System, H13 True HEPA Filter Cleaner with Washable Filter, Remove 99.97% Dust Pollen Smoke Odors, AirMax 10L Pro  ",4.5 out of 5 stars,129.98,https://amazon.com/Okaysou-Purifiers-Purifier-Filtration-Pro/dp/B08LGR56RF/ref=sr_1_74?keywords=air+purifier&qid=1669257588&sr=8-74
"Air Purifiers, Home Air purifier for Large Room Bedroom Up to 1100ft², VEWIOR H13 True HEPA Air Filter for Pets Smoke Pollen Odor, with Air Quality Monitoring, Auto/Sleep, 6 Timer, Light, Child Lock  ",4.6 out of 5 stars,89.99,https://amazon.com/sspa/click?ie=UTF8&spc=MToyOTU4OTg4MzUxMDIyNjE0OjE2NjkyNTc1ODg6c3BfbXRmOjIwMDEwNTc1NDM0ODM5ODo6MDo6&url=%2FPurifiers-purifier-Bedroom-VEWIOR-Monitoring%2Fdp%2FB0B2K6X9T9%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257588%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"BLUEAIR Air Purifier (2-pack) for Home Large Room up to 912sqft in 60 min,HEPASilent 18dB on low,Wildfire, Removes Particles like Smoke Allergens Dust Mold Pet Hair Odor Bacteria, Blue 411 Auto, Gray  ",4.6 out of 5 stars,279.99,https://amazon.com/sspa/click?ie=UTF8&spc=MToyOTU4OTg4MzUxMDIyNjE0OjE2NjkyNTc1ODg6c3BfbXRmOjIwMDA5OTczMzg4Njk5ODo6MDo6&url=%2FPurifier-HEPASilent-Wildfire-Particles-Allergens%2Fdp%2FB09WWRDHTN%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257588%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"AIRTOK Air Purifiers for Home Bedroom Large Room with H13 True HEPA Filter| 793 ft2 Coverage Max| Air Cleaner Filter for Wildfire Smoke Dander Odor| 99.9% Removal to 0.1mic| Ozone-Free, Night Light  ",4.6 out of 5 stars,59.99,https://amazon.com/AIRTOK-Purifiers-Coverage-Wildfire-Ozone-Free/dp/B09CV2VDXQ/ref=sr_1_77?keywords=air+purifier&qid=1669257588&sr=8-77
"POMORON MJ002H 4-in-1 Air Purifiers for Home, H13 True Hepa Filter, Air Ionizer Negative Ion Generator and UV-C Light, Filter 0.3 Microns Particles Such As Smoke Dander Hair Air Cleaner for Bedroom Office Kitchen, Black  ",4.5 out of 5 stars,45.99,https://amazon.com/POMORON-MJ002H-Purifiers-Generator-Particles/dp/B09TRJLTPV/ref=sr_1_78?keywords=air+purifier&qid=1669257588&sr=8-78
"Airthereal APH260 Air Purifier for Home, Large Room-True HEPA Filter with UV and Auto Modes-Removes Allergies, Dust, Smoke, and Odors, 152 CFM, Pure Morning  ",4.6 out of 5 stars,137.95,https://amazon.com/Airthereal-APH260-Eliminators-Allergies-Certified/dp/B07D58KJ28/ref=sr_1_79?keywords=air+purifier&qid=1669257588&sr=8-79
"Shark HP201 Air Purifier MAX with True HEPA, Microban Antimicrobial Protection, Cleans up to 1000 Sq. Ft and 99.98% of particles, dust, allergens, viruses, smoke, 0.1–0.2 microns, Odor Lock, White  ",4.6 out of 5 stars,235.46,https://amazon.com/Shark-HP201-Antimicrobial-Protection-particles/dp/B09V1T3QMN/ref=sr_1_80?keywords=air+purifier&qid=1669257588&sr=8-80
"AIRTOK HEPA Air Purifier for Home Bedroom with Fragrance Sponges | 4-In-1 H13 True HEPA Air Filter for Smoke Dust Pollen Pet Dander Odors,99.97% Removal to 0.1 Microns | Ozone-Free, Night Light,Black  ",4.5 out of 5 stars,39.99,https://amazon.com/AIRTOK-Purifier-Bedroom-Fragrance-Ozone-Free/dp/B09QSR7NNB/ref=sr_1_81?keywords=air+purifier&qid=1669257588&sr=8-81
"YIOU Air Purifiers for Home Large Room up to 547 ft², H13 True HEPA Air Filter 20dB Air Cleaner Odor for Allergies Smoke Dust Pollen, Midnight Black, 11.5*6.93*11.69 Inch (Air Purifier R1)  ",4.5 out of 5 stars,69.99,https://amazon.com/YIOU-Air-Purifiers-Purifier-R1/dp/B09YRC5PVX/ref=sr_1_82?keywords=air+purifier&qid=1669257588&sr=8-82
"RENPHO HEPA Air Purifiers for Home Large Room 960 Ft², Smart WiFi Alexa Control, Air Quality Monitor, Auto Mode, Air Cleaner for Smokers Pet Allergies Pollen Dust Eliminator, 100% Ozone Free  ",4.7 out of 5 stars,119.99,https://amazon.com/RENPHO-Purifier-Filter-Allergies-Eliminates/dp/B08XQ9B9H4/ref=sr_1_83?keywords=air+purifier&qid=1669257588&sr=8-83
"Pure Enrichment® PureZone™ Air Purifier for Medium-Large Rooms (300 sq. ft.), UV-C Light, 3 Stage Filtration, H13 True HEPA Filter Helps Remove up to 99.97% of Bacteria, Allergens, Germs, Smoke, Dust  ",4.7 out of 5 stars,99.99,https://amazon.com/Pure-Enrichment%C2%AE%EF%B8%8F-PureZoneTM%EF%B8%8F-Medium-Large-Filtration/dp/B01JKDAN2M/ref=sr_1_84?keywords=air+purifier&qid=1669257588&sr=8-84
"HATHASPACE Smart Air Purifier for Home, Bedroom, with True HEPA Air Filter for Allergens, Pets, Smoke, Quiet Air Cleaner, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen - HSP001 - 700 Sq. Ft. Coverage  ",4.6 out of 5 stars,229.99,https://amazon.com/sspa/click?ie=UTF8&spc=MToyOTU4OTg4MzUxMDIyNjE0OjE2NjkyNTc1ODg6c3BfYnRmOjIwMDAzNjc4MTc5NjQ5ODo6MDo6&url=%2FHathaspace-Purifier-Cleaner-Deodorizer-Allergies%2Fdp%2FB075ZZND8B%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257588%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Air Purifier, Home Air Purifiers For Large Room Up To 1620 sq.ft, VEWIOR H13 True HEPA Air Filter With 5 Timer Settings 3 Fan Speeds, Ultra-Quiet Air Cleaner For Pets Dander Hair Smoke Smell Pollen  ",4.3 out of 5 stars,139.87,https://amazon.com/sspa/click?ie=UTF8&spc=MToyOTU4OTg4MzUxMDIyNjE0OjE2NjkyNTc1ODg6c3BfYnRmOjIwMDA2ODMwNjE3NDk5ODo6MDo6&url=%2FPurifier-Purifiers-VEWIOR-Settings-Ultra-Quiet%2Fdp%2FB0B41Z7B6H%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257588%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA2WYGMPFFUQ7CD
Rabbit Air BioGS 2.0 Ultra Quiet HEPA Air Purifier (SPA-550A White)  ,4.8 out of 5 stars,369.95,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0MTIwNTg2MDI5MDg1NzA2OjE2NjkyNTc1OTE6c3BfYXRmX25leHQ6MjAwMDEzMTQwODI1NzIxOjowOjo&url=%2FRabbitAir-BioGS-Ultra-Purifier-SPA-550A%2Fdp%2FB00GH19UU2%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257591%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Air Purifiers for Home Large Room Up to 1076 Ft², Smart WiFi& Bluetooth H13 HEPA Air Purifiers for Bedroom 22 dB, Air Purify Filter Cleaners for Pets Odor Smoke Dust Mold Pollen, Compatible with Alexa  ",4.6 out of 5 stars,119.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0MTIwNTg2MDI5MDg1NzA2OjE2NjkyNTc1OTE6c3BfYXRmX25leHQ6MjAwMDg3Nzk2OTMwNTk4OjowOjo&url=%2FPurifiers-Bluetooth-Bedroom-Purify-Cleaners%2Fdp%2FB09P8KBW5V%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dair%2Bpurifier%26qid%3D1669257591%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Clorox Air Purifiers for Home, True HEPA Filter, Medium Rooms Up to 1,000 Sq Ft, Removes 99.9% of Mold, Viruses, Wildfire Smoke, Allergens, Pet Allergies, Dust, AUTO Mode, Whisper Quiet  ",4.4 out of 5 stars,109.72,https://amazon.com/Clorox-Purifier-Capacity-Removes-Allergens/dp/B09P1TRMHL/ref=sr_1_83?keywords=air+purifier&qid=1669257591&sr=8-83
"Air Purifiers for Home Bedroom with H13 True HEPA Filter, ROTO Air Cleaner for Pets, Smokers, Dust, Mold and Allergies, Quiet Odor Eliminators Purifiers for Room, 4 Fan Speeds with Quiet Auto Mode  ",4.5 out of 5 stars,59.99,https://amazon.com/Roto-Purifier-Purifiers-Allergies-Adjustable/dp/B08GWYT18Z/ref=sr_1_84?keywords=air+purifier&qid=1669257591&sr=8-84
"Shark HC502 3-in-1 Max Air Purifier, Heater & Fan with NanoSeal HEPA, Cleansense IQ, Antimicrobial & Odor Lock, for 1000 Sq. Ft, Captures 99.98% of dust, allergens, smoke, 0.1–0.2 microns, White  ",4.7 out of 5 stars,319.99,https://amazon.com/Shark-HC502-Cleansense-Antimicrobial-allergens/dp/B0B7SML57N/ref=sr_1_85?keywords=air+purifier&qid=1669257591&sr=8-85
"Air Purifiers for Home Large Room - Air Choice Air Purifier, H13 True HEPA Filter & PM2.5 Monitor, Air Purifiers for Bedroom with 5 Adjustable Modes, Clean 99.97% Hair, Dust, Smoke, and Odor Eliminator  ",4.8 out of 5 stars,47.99,https://amazon.com/Air-Purifiers-Home-Large-Room/dp/B0B12RST2C/ref=sr_1_86?keywords=air+purifier&qid=1669257591&sr=8-86
"BISSELL MYair Blue Air Purifier with High Efficiency and Carbon Filter for Small Room and Home, Quiet Air Cleaner for Allergens, Pets, Dust, Dander, Pollen, Smoke, Hair, Odors, Timer, 2780B  ",4.7 out of 5 stars,53.98,https://amazon.com/BISSELL-Purifier-Efficiency-Allergens-2780B/dp/B09DTBF1M4/ref=sr_1_87?keywords=air+purifier&qid=1669257591&sr=8-87
